ACCT_ID,SUBSCRIPTION_BILLABLE_TYPE,SUBSCRIPTION_TYPE,SKU_LENGTH,SUB_STATE,SUB_START_DATE,SUB_END_DATE
7.25719E+14,Paid,Wallet,1 month,Reclaim,2020-09-02,2020-10-02
7.25719E+14,Paid,Wallet,1 month,Renewal,2020-10-02,2020-11-02
7.25719E+14,Paid,Wallet,12 months,Reclaim,2020-12-03,2021-12-03
7.11413E+14,Paid,Wallet,1 month,Reclaim,2020-01-01,2020-02-01
7.11413E+14,Paid,Wallet,1 month,Reclaim,2020-03-28,2020-04-28
7.11413E+14,Paid,Wallet,1 month,Renewal,2020-04-28,2020-05-28
7.11413E+14,Paid,Wallet,1 month,Renewal,2020-05-28,2020-06-28
7.11413E+14,Paid,Wallet,1 month,Renewal,2020-06-28,2020-07-28
7.11413E+14,Paid,Wallet,1 month,Renewal,2020-07-28,2020-08-28
7.11413E+14,Paid,Wallet,1 month,Renewal,2020-08-28,2020-09-28
7.11413E+14,Paid,Wallet,1 month,Renewal,2020-09-28,2020-10-28
7.11413E+14,Paid,Wallet,1 month,Renewal,2020-10-28,2020-11-28
7.11413E+14,Paid,Wallet,1 month,Renewal,2020-11-28,2020-12-28
7.11413E+14,Paid,Wallet,1 month,Renewal,2020-12-28,2021-01-28
7.64968E+14,Paid,Wallet,1 month,Reclaim,2020-04-01,2020-05-01
7.64968E+14,Paid,Wallet,12 months,Renewal,2020-05-01,2021-05-01
7.07335E+14,Paid,Retail,12 months,Reclaim,2020-07-05,2021-07-05
3.12409E+14,Free,Trial,14 days,Trial,2020-04-21,2020-05-05
2.85846E+14,Paid,Wallet,3 months,Renewal,2019-08-09,2019-11-09
2.85846E+14,Paid,Wallet,1 month,Renewal,2019-11-16,2019-12-16
2.85846E+14,Paid,Wallet,1 month,Renewal,2019-12-16,2020-01-16
2.85846E+14,Paid,Wallet,1 month,Renewal,2020-01-16,2020-02-16
2.85846E+14,Paid,Wallet,1 month,Renewal,2020-02-16,2020-03-16
2.85846E+14,Paid,Wallet,1 month,Reclaim,2020-05-07,2020-06-07
2.85846E+14,Paid,Wallet,1 month,Renewal,2020-06-07,2020-07-07
2.85846E+14,Paid,Wallet,1 month,Renewal,2020-07-07,2020-08-07
2.85846E+14,Paid,Wallet,1 month,Renewal,2020-08-07,2020-09-07
2.85846E+14,Paid,Wallet,1 month,Renewal,2020-09-07,2020-10-07
2.85846E+14,Paid,Wallet,1 month,Reclaim,2020-11-07,2020-12-07
2.85846E+14,Paid,Wallet,1 month,Renewal,2020-12-07,2021-01-07
9.09962E+14,Free,Trial,14 days,Trial,2020-11-14,2020-11-28
8.97389E+14,Paid,Retail,12 months,Reclaim,2019-09-11,2020-09-11
5.96459E+14,Free,Trial,14 days,Trial,2020-05-15,2020-05-29
5.96459E+14,Paid,Wallet,1 month,Acquisition,2020-05-29,2020-06-29
5.96459E+14,Paid,Wallet,1 month,Renewal,2020-06-29,2020-07-29
5.96459E+14,Paid,Wallet,1 month,Renewal,2020-07-29,2020-08-29
5.96459E+14,Paid,Wallet,1 month,Renewal,2020-08-29,2020-09-29
5.96459E+14,Paid,Wallet,1 month,Renewal,2020-09-29,2020-10-29
5.96459E+14,Paid,Wallet,1 month,Renewal,2020-10-29,2020-11-29
5.96459E+14,Paid,Wallet,1 month,Renewal,2020-11-29,2020-12-29
5.96459E+14,Paid,Wallet,1 month,Renewal,2020-12-29,2021-01-29
5.76219E+14,Paid,Wallet,3 months,Reclaim,2020-01-05,2020-04-05
5.76219E+14,Paid,Wallet,12 months,Reclaim,2020-05-11,2021-05-11
2.28516E+14,Paid,Retail,1 month,Acquisition,2020-08-26,2020-09-26
2.28516E+14,Paid,Retail,3 months,Reclaim,2020-12-05,2021-03-05
1.43161E+14,Free,Trial,14 days,Trial,2020-05-29,2020-06-12
4.69392E+14,Paid,Retail,12 months,Acquisition,2019-08-12,2020-08-12
4.69392E+14,Paid,Wallet,1 month,Reclaim,2020-09-15,2020-10-15
4.69392E+14,Paid,Wallet,1 month,Reclaim,2020-12-01,2021-01-01
3.59779E+14,Paid,Retail,12 months,Reclaim,2019-07-27,2020-07-27
3.59779E+14,Paid,Wallet,12 months,Renewal,2020-07-27,2021-07-27
2.40499E+14,Free,Trial,14 days,Trial,2020-06-03,2020-06-17
5.09998E+14,Paid,Wallet,1 month,Renewal,2019-06-09,2019-07-09
5.09998E+14,Paid,Wallet,1 month,Renewal,2019-07-09,2019-08-09
5.09998E+14,Paid,Wallet,1 month,Renewal,2019-08-09,2019-09-09
5.09998E+14,Paid,Wallet,1 month,Renewal,2019-09-09,2019-10-09
5.09998E+14,Paid,Wallet,1 month,Renewal,2019-10-09,2019-11-09
5.09998E+14,Paid,Wallet,1 month,Renewal,2019-11-09,2019-12-09
5.09998E+14,Paid,Wallet,12 months,Renewal,2019-12-09,2020-12-09
7.32583E+14,Free,Trial,14 days,Trial,2020-07-07,2020-07-21
5.50921E+14,Paid,Wallet,12 months,Renewal,2020-01-05,2021-01-05
6.14313E+14,Paid,Retail,12 months,Acquisition,2020-11-24,2021-11-24
3.82899E+14,Paid,Wallet,1 month,Acquisition,2019-11-29,2019-12-29
3.82899E+14,Paid,Wallet,1 month,Renewal,2019-12-29,2020-01-29
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-01-29,2020-02-29
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-02-29,2020-03-29
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-03-29,2020-04-29
3.82899E+14,Paid,Wallet,1 month,Reclaim,2020-05-26,2020-06-26
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-06-26,2020-07-26
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-07-26,2020-08-26
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-08-26,2020-09-26
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-09-26,2020-10-26
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-10-26,2020-11-26
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-11-26,2020-12-26
3.82899E+14,Paid,Wallet,1 month,Renewal,2020-12-26,2021-01-26
5.71505E+14,Paid,Wallet,12 months,Renewal,2019-09-18,2020-09-18
5.71505E+14,Paid,Wallet,12 months,Renewal,2020-09-18,2021-09-18
1.86637E+14,Paid,Retail,3 months,Acquisition,2020-10-11,2021-01-11
7.55986E+14,Free,Trial,14 days,Trial,2019-10-13,2019-10-27
7.55986E+14,Paid,Wallet,1 month,Acquisition,2020-04-13,2020-05-13
7.47387E+14,Paid,Wallet,12 months,Acquisition,2020-06-22,2020-09-22
4.76843E+14,Paid,Wallet,3 months,Renewal,2019-06-14,2019-09-14
4.76843E+14,Paid,Wallet,3 months,Renewal,2019-09-14,2019-12-14
4.76843E+14,Paid,Wallet,3 months,Renewal,2019-12-14,2020-03-14
4.76843E+14,Paid,Wallet,3 months,Renewal,2020-03-14,2020-06-14
4.76843E+14,Paid,Wallet,3 months,Renewal,2020-06-14,2020-09-14
4.76843E+14,Paid,Wallet,3 months,Renewal,2020-09-14,2020-12-14
1.8934E+14,Paid,Wallet,1 month,Reclaim,2019-06-30,2019-07-30
1.8934E+14,Paid,Wallet,1 month,Renewal,2019-07-30,2019-08-30
1.8934E+14,Paid,Wallet,1 month,Renewal,2019-08-30,2019-09-30
1.8934E+14,Paid,Wallet,1 month,Renewal,2019-09-30,2019-10-30
1.8934E+14,Paid,Wallet,1 month,Renewal,2019-10-30,2019-11-30
1.8934E+14,Paid,Wallet,1 month,Renewal,2019-11-30,2019-12-30
1.8934E+14,Paid,Wallet,1 month,Renewal,2019-12-30,2020-01-30
1.8934E+14,Paid,Wallet,1 month,Reclaim,2020-04-16,2020-05-16
1.8934E+14,Paid,Wallet,1 month,Renewal,2020-05-16,2020-06-16
1.8934E+14,Paid,Wallet,1 month,Reclaim,2020-07-07,2020-08-07
1.8934E+14,Paid,Wallet,12 months,Renewal,2020-08-28,2021-08-28
5.30043E+14,Free,Trial,14 days,Trial,2019-12-19,2020-01-02
2.32751E+14,Free,Trial,14 days,Trial,2020-05-14,2020-05-28
4.91923E+14,Paid,Retail,1 month,Reclaim,2019-07-06,2019-08-06
4.91923E+14,Paid,Retail,3 months,Renewal,2019-08-08,2019-11-08
4.91923E+14,Paid,Wallet,1 month,Renewal,2019-11-12,2019-12-12
6.44595E+14,Paid,Retail,1 month,Reclaim,2019-07-11,2019-08-11
3.44319E+14,Free,Trial,14 days,Trial,2019-12-02,2019-12-16
3.44319E+14,Paid,Wallet,1 month,Acquisition,2019-12-16,2020-01-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-01-16,2020-02-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-02-16,2020-03-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-03-16,2020-04-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-04-16,2020-05-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-05-16,2020-06-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-06-16,2020-07-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-07-16,2020-08-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-08-16,2020-09-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-09-16,2020-10-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-10-16,2020-11-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-11-16,2020-12-16
3.44319E+14,Paid,Wallet,1 month,Renewal,2020-12-16,2021-01-16
3.08038E+14,Paid,Wallet,1 month,Renewal,2019-06-24,2019-07-24
3.08038E+14,Paid,Wallet,3 months,Reclaim,2019-09-29,2019-12-29
3.08038E+14,Paid,Wallet,3 months,Renewal,2019-12-29,2020-03-29
3.08038E+14,Paid,Wallet,3 months,Renewal,2020-03-29,2020-06-29
5.76134E+14,Free,Trial,14 days,Trial,2020-03-04,2020-03-18
6.37304E+14,Free,Trial,14 days,Trial,2019-12-28,2020-01-11
5.72865E+14,Paid,Wallet,1 month,Renewal,2020-11-16,2020-12-16
6.76874E+14,Free,Trial,14 days,Trial,2019-12-20,2020-01-03
4.96005E+14,Paid,Wallet,12 months,Renewal,2019-12-14,2020-12-14
4.96005E+14,Paid,Wallet,12 months,Renewal,2020-12-14,2021-12-14
7.65457E+14,Free,Trial,14 days,Trial,2020-04-21,2020-05-05
7.65457E+14,Paid,Wallet,1 month,Acquisition,2020-05-05,2020-06-05
7.65457E+14,Paid,Wallet,1 month,Renewal,2020-06-05,2020-07-05
4.74229E+14,Free,Trial,14 days,Trial,2019-12-09,2019-12-23
4.48752E+14,Free,Trial,14 days,Trial,2020-09-05,2020-09-19
2.9109E+14,Paid,Wallet,1 month,Acquisition,2019-06-01,2019-07-01
2.9109E+14,Paid,Wallet,1 month,Renewal,2019-07-01,2019-08-01
2.9109E+14,Paid,Wallet,1 month,Renewal,2019-08-01,2019-09-01
2.9109E+14,Paid,Wallet,1 month,Renewal,2019-09-01,2019-10-01
2.9109E+14,Paid,Wallet,1 month,Renewal,2019-10-01,2019-11-01
2.9109E+14,Paid,Wallet,12 months,Renewal,2019-11-03,2020-11-03
2.9109E+14,Paid,Wallet,12 months,Renewal,2020-11-03,2021-11-03
1.33686E+14,Free,Trial,14 days,Trial,2019-10-08,2019-10-22
1.33686E+14,Paid,Retail,12 months,Acquisition,2020-03-01,2021-03-01
7.79692E+14,Paid,Wallet,12 months,Renewal,2019-11-29,2020-11-29
2.70318E+14,Paid,Wallet,1 month,Renewal,2019-06-07,2019-07-07
2.70318E+14,Paid,Wallet,1 month,Reclaim,2020-03-22,2020-04-22
5.42871E+14,Paid,Wallet,3 months,Acquisition,2020-12-22,2021-03-22
8.80651E+14,Free,Trial,14 days,Trial,2020-06-13,2020-06-27
5.48401E+14,Paid,Retail,12 months,Renewal,2020-01-15,2021-01-15
4.84738E+14,Paid,Wallet,12 months,Renewal,2019-07-26,2020-07-26
4.84738E+14,Paid,Wallet,12 months,Renewal,2020-07-26,2021-07-26
5.21422E+14,Paid,Wallet,1 month,Acquisition,2020-11-14,2020-12-14
6.57045E+14,Paid,Wallet,12 months,Renewal,2019-08-08,2020-08-08
6.57045E+14,Paid,Wallet,12 months,Renewal,2020-08-08,2021-08-08
4.40474E+14,Paid,Wallet,1 month,Reclaim,2019-07-30,2019-08-30
4.40474E+14,Paid,Wallet,1 month,Reclaim,2019-12-15,2020-01-15
4.40474E+14,Paid,Wallet,1 month,Reclaim,2020-03-21,2020-04-21
4.40474E+14,Paid,Wallet,1 month,Reclaim,2020-07-29,2020-08-29
4.40474E+14,Paid,Wallet,1 month,Reclaim,2020-12-16,2021-01-16
4.56288E+14,Paid,Wallet,3 months,Renewal,2019-08-10,2019-11-10
4.56288E+14,Paid,Wallet,3 months,Renewal,2019-11-10,2020-02-10
4.56288E+14,Paid,Wallet,3 months,Renewal,2020-02-10,2020-05-10
4.56288E+14,Paid,Wallet,3 months,Renewal,2020-05-10,2020-08-10
4.56288E+14,Paid,Wallet,3 months,Renewal,2020-08-10,2020-11-10
4.56288E+14,Paid,Wallet,3 months,Renewal,2020-11-10,2021-02-10
6.40305E+14,Free,Trial,14 days,Trial,2020-07-20,2020-08-03
3.8088E+14,Paid,Wallet,1 month,Renewal,2020-01-23,2020-02-23
3.8088E+14,Paid,Wallet,1 month,Reclaim,2020-07-10,2020-08-10
3.8088E+14,Paid,Wallet,1 month,Renewal,2020-08-10,2020-09-10
3.8088E+14,Paid,Wallet,1 month,Renewal,2020-09-10,2020-10-10
3.8088E+14,Paid,Wallet,1 month,Renewal,2020-10-10,2020-11-10
3.8088E+14,Paid,Wallet,1 month,Renewal,2020-11-10,2020-12-10
3.8088E+14,Paid,Wallet,1 month,Renewal,2020-12-10,2021-01-10
2.3066E+14,Paid,Wallet,12 months,Renewal,2019-12-29,2020-12-29
7.35885E+14,Paid,Retail,1 month,Reclaim,2019-12-18,2020-01-18
7.35885E+14,Paid,Retail,3 months,Reclaim,2020-09-01,2020-12-01
1.61307E+14,Free,Trial,14 days,Trial,2019-11-14,2019-11-28
1.61307E+14,Paid,Wallet,1 month,Acquisition,2019-11-28,2019-12-28
1.76607E+14,Paid,Wallet,1 month,Reclaim,2019-06-22,2019-07-22
1.76607E+14,Paid,Wallet,1 month,Renewal,2019-07-22,2019-08-22
1.76607E+14,Paid,Wallet,1 month,Renewal,2019-08-22,2019-09-22
1.76607E+14,Paid,Wallet,1 month,Renewal,2019-09-22,2019-10-22
1.76607E+14,Paid,Wallet,1 month,Reclaim,2019-11-02,2019-12-02
1.76607E+14,Paid,Wallet,1 month,Renewal,2019-12-03,2020-01-03
1.76607E+14,Paid,Wallet,1 month,Renewal,2020-01-19,2020-02-19
1.76607E+14,Paid,Wallet,1 month,Reclaim,2020-04-07,2020-05-07
1.76607E+14,Paid,Wallet,1 month,Renewal,2020-05-07,2020-06-07
6.78641E+14,Free,Trial,14 days,Trial,2019-09-24,2019-10-08
7.48566E+14,Paid,Wallet,1 month,Renewal,2019-06-22,2019-07-22
7.48566E+14,Paid,Wallet,1 month,Renewal,2019-07-22,2019-08-22
7.48566E+14,Paid,Wallet,1 month,Renewal,2019-08-22,2019-09-22
7.48566E+14,Paid,Wallet,1 month,Renewal,2019-09-22,2019-10-22
7.48566E+14,Paid,Wallet,1 month,Renewal,2019-10-22,2019-11-22
7.48566E+14,Paid,Wallet,12 months,Reclaim,2020-01-16,2021-01-16
6.82157E+14,Free,Trial,14 days,Trial,2020-03-24,2020-04-07
6.82157E+14,Paid,Wallet,1 month,Acquisition,2020-04-07,2020-05-07
6.82157E+14,Paid,Wallet,12 months,Reclaim,2020-06-06,2021-06-06
3.68592E+14,Free,Trial,14 days,Trial,2020-06-29,2020-07-13
2.74831E+14,Paid,Wallet,1 month,Renewal,2019-06-16,2019-07-16
2.74831E+14,Paid,Wallet,1 month,Renewal,2019-07-16,2019-08-16
2.74831E+14,Paid,Wallet,1 month,Renewal,2019-08-16,2019-09-16
6.63567E+14,Free,Trial,14 days,Trial,2020-01-20,2020-02-03
6.63567E+14,Paid,Wallet,1 month,Acquisition,2020-09-11,2020-10-11
6.63567E+14,Paid,Wallet,1 month,Renewal,2020-10-11,2020-11-11
6.63567E+14,Paid,Wallet,1 month,Renewal,2020-11-11,2020-12-11
6.63567E+14,Paid,Wallet,1 month,Renewal,2020-12-11,2021-01-11
6.69382E+14,Paid,Wallet,12 months,Renewal,2020-08-24,2021-08-24
6.8518E+14,Paid,Retail,3 months,Acquisition,2019-12-30,2020-03-30
6.8518E+14,Paid,Wallet,12 months,Reclaim,2020-06-04,2021-06-04
3.97745E+14,Paid,Wallet,3 months,Acquisition,2019-08-17,2020-09-17
2.67719E+14,Paid,Wallet,1 month,Acquisition,2020-04-05,2020-05-05
2.67719E+14,Paid,Wallet,1 month,Renewal,2020-05-05,2020-06-05
2.67719E+14,Paid,Wallet,1 month,Renewal,2020-06-05,2020-07-05
4.10306E+14,Free,Trial,14 days,Trial,2019-09-30,2019-10-14
7.2919E+14,Free,Trial,14 days,Trial,2020-07-14,2020-07-28
2.64208E+14,Free,Trial,14 days,Trial,2020-02-08,2020-02-22
3.19303E+14,Free,Trial,14 days,Trial,2020-06-07,2020-06-21
2.62487E+14,Free,Trial,14 days,Trial,2019-07-26,2019-08-09
7.05144E+14,Free,Trial,14 days,Trial,2020-08-20,2020-09-03
7.61358E+14,Free,Trial,14 days,Trial,2020-01-03,2020-01-17
3.53977E+14,Paid,Wallet,3 months,Renewal,2019-06-04,2019-09-04
3.53977E+14,Paid,Wallet,3 months,Renewal,2019-09-04,2019-12-04
3.53977E+14,Paid,Wallet,3 months,Renewal,2019-12-04,2020-03-04
3.53977E+14,Paid,Wallet,3 months,Renewal,2020-03-04,2020-06-04
3.53977E+14,Paid,Wallet,3 months,Renewal,2020-06-04,2020-09-04
3.53977E+14,Paid,Wallet,3 months,Renewal,2020-09-04,2020-12-04
3.53977E+14,Paid,Wallet,3 months,Renewal,2020-12-04,2021-03-04
8.7259E+14,Free,Trial,14 days,Trial,2020-07-07,2020-07-21
5.54243E+14,Free,Trial,14 days,Trial,2019-11-07,2019-11-21
8.18172E+14,Paid,Wallet,12 months,Acquisition,2020-06-16,2021-06-16
8.93936E+14,Paid,Retail,12 months,Renewal,2019-08-06,2020-08-06
8.93936E+14,Paid,Wallet,12 months,Renewal,2020-08-06,2021-08-06
5.85336E+14,Free,Trial,14 days,Trial,2020-03-18,2020-04-01
3.23415E+14,Free,Trial,14 days,Trial,2019-07-14,2019-07-28
2.39054E+14,Paid,Wallet,12 months,Reclaim,2020-09-04,2021-09-04
1.84906E+14,Paid,Retail,1 month,Acquisition,2019-10-28,2019-11-28
1.84906E+14,Paid,Retail,1 month,Reclaim,2019-12-02,2020-01-02
5.40239E+14,Paid,Wallet,3 months,Renewal,2020-10-10,2021-01-10
7.17577E+14,Paid,Wallet,3 months,Reclaim,2019-06-08,2019-09-08
7.17577E+14,Paid,Wallet,1 month,Reclaim,2019-12-03,2020-01-03
8.9812E+14,Paid,Wallet,12 months,Renewal,2019-06-06,2020-06-06
8.9812E+14,Paid,Wallet,12 months,Renewal,2020-06-06,2021-06-06
1.78041E+14,Paid,Wallet,12 months,Renewal,2019-10-26,2020-10-26
1.78041E+14,Paid,Wallet,12 months,Renewal,2020-10-26,2021-10-26
1.44012E+14,Free,Trial,14 days,Trial,2020-11-12,2020-11-26
2.09527E+14,Paid,Wallet,1 month,Reclaim,2019-10-16,2019-11-16
2.09527E+14,Paid,Wallet,1 month,Renewal,2019-11-16,2019-12-16
2.09527E+14,Paid,Wallet,1 month,Renewal,2019-12-16,2020-01-16
2.09527E+14,Paid,Wallet,1 month,Reclaim,2020-05-13,2020-06-13
2.09527E+14,Paid,Wallet,1 month,Renewal,2020-06-13,2020-07-13
2.09527E+14,Paid,Wallet,1 month,Reclaim,2020-10-25,2020-11-25
2.09527E+14,Paid,Wallet,1 month,Renewal,2020-11-25,2020-12-25
2.09527E+14,Paid,Wallet,1 month,Renewal,2020-12-25,2021-01-25
1.32772E+14,Paid,Wallet,1 month,Acquisition,2019-10-04,2019-11-04
1.32772E+14,Paid,Wallet,1 month,Renewal,2019-11-04,2019-12-04
1.32772E+14,Paid,Wallet,1 month,Renewal,2019-12-04,2020-01-04
1.32772E+14,Paid,Wallet,1 month,Renewal,2020-01-04,2020-02-04
1.32772E+14,Paid,Wallet,1 month,Renewal,2020-02-04,2020-03-04
1.32772E+14,Paid,Wallet,1 month,Renewal,2020-03-04,2020-04-04
1.32772E+14,Paid,Wallet,1 month,Renewal,2020-04-04,2020-05-04
1.32772E+14,Paid,Wallet,1 month,Renewal,2020-05-04,2020-06-04
3.25346E+14,Paid,Wallet,12 months,Renewal,2019-12-24,2020-12-24
3.25346E+14,Paid,Wallet,12 months,Renewal,2020-12-24,2021-12-24
3.28902E+14,Free,Trial,14 days,Trial,2020-04-17,2020-05-01
6.36145E+14,Paid,Wallet,3 months,Renewal,2019-06-16,2019-09-16
6.36145E+14,Paid,Wallet,3 months,Renewal,2019-09-16,2019-12-16
6.36145E+14,Paid,Wallet,3 months,Renewal,2019-12-16,2020-03-16
6.36145E+14,Paid,Wallet,3 months,Renewal,2020-03-16,2020-06-16
6.36145E+14,Paid,Wallet,3 months,Renewal,2020-06-16,2020-09-16
6.36145E+14,Paid,Wallet,3 months,Renewal,2020-09-16,2020-12-16
6.36145E+14,Paid,Wallet,3 months,Renewal,2020-12-16,2021-03-16
1.73557E+14,Paid,Wallet,3 months,Renewal,2019-07-16,2019-10-16
1.73557E+14,Paid,Wallet,3 months,Renewal,2019-10-16,2020-01-16
1.73557E+14,Paid,Wallet,3 months,Renewal,2020-01-16,2020-04-16
1.73557E+14,Paid,Wallet,3 months,Renewal,2020-04-16,2020-07-16
1.73557E+14,Paid,Wallet,3 months,Renewal,2020-07-16,2020-10-16
1.73557E+14,Paid,Wallet,3 months,Renewal,2020-10-16,2021-01-16
2.90387E+14,Free,Trial,14 days,Trial,2019-07-30,2019-08-13
2.50012E+14,Paid,Wallet,12 months,Reclaim,2020-01-07,2021-01-07
6.0683E+14,Paid,Wallet,12 months,Renewal,2019-12-29,2020-12-29
1.60393E+14,Free,Trial,14 days,Trial,2020-08-22,2020-09-05
9.04067E+14,Paid,Wallet,12 months,Renewal,2019-06-10,2020-06-10
9.04067E+14,Paid,Wallet,12 months,Renewal,2020-06-10,2021-06-10
5.417E+14,Paid,Wallet,12 months,Reclaim,2020-09-15,2021-09-15
6.19731E+14,Paid,Wallet,1 month,Renewal,2019-06-30,2019-07-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2019-07-30,2019-08-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2019-08-30,2019-09-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2019-09-30,2019-10-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2019-10-30,2019-11-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2019-11-30,2019-12-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2019-12-30,2020-01-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-01-30,2020-02-29
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-02-29,2020-03-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-03-30,2020-04-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-04-30,2020-05-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-05-30,2020-06-30
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-06-30,2020-07-30
6.19731E+14,Paid,Wallet,1 month,Reclaim,2020-08-28,2020-09-28
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-09-28,2020-10-28
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-10-28,2020-11-28
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-11-28,2020-12-28
6.19731E+14,Paid,Wallet,1 month,Renewal,2020-12-28,2021-01-28
8.97495E+14,Paid,Wallet,3 months,Reclaim,2019-08-22,2019-11-22
8.97495E+14,Paid,Wallet,3 months,Reclaim,2020-04-30,2020-07-30
8.97495E+14,Paid,Wallet,3 months,Reclaim,2020-08-07,2020-11-07
8.97495E+14,Paid,Wallet,1 month,Renewal,2020-11-10,2020-12-10
8.97495E+14,Paid,Wallet,1 month,Renewal,2020-12-17,2021-01-17
6.26738E+14,Paid,Retail,3 months,Reclaim,2019-07-03,2019-10-03
6.26738E+14,Paid,Wallet,3 months,Renewal,2019-10-03,2020-01-03
6.26738E+14,Paid,Wallet,3 months,Renewal,2020-01-03,2020-04-03
6.26738E+14,Paid,Wallet,12 months,Renewal,2020-04-03,2021-04-03
8.60354E+14,Paid,Wallet,12 months,Renewal,2019-07-14,2020-07-14
8.60354E+14,Paid,Wallet,12 months,Renewal,2020-07-14,2021-07-14
4.10558E+14,Paid,Wallet,12 months,Renewal,2019-06-10,2020-06-10
4.10558E+14,Paid,Wallet,12 months,Renewal,2020-06-10,2021-06-10
7.85124E+14,Paid,Retail,12 months,Acquisition,2019-10-19,2020-10-19
7.85124E+14,Paid,Retail,12 months,Reclaim,2020-12-05,2021-12-05
2.79652E+14,Paid,Retail,12 months,Reclaim,2020-11-16,2021-11-16
5.33952E+14,Free,Trial,14 days,Trial,2020-08-27,2020-09-10
3.58135E+14,Paid,Wallet,1 month,Acquisition,2020-04-29,2020-05-29
5.34437E+14,Paid,Wallet,1 month,Acquisition,2019-10-25,2019-11-25
3.68766E+14,Paid,Wallet,12 months,Renewal,2020-03-11,2021-03-11
6.72805E+14,Free,Trial,14 days,Trial,2019-07-19,2019-08-02
6.72805E+14,Paid,Wallet,1 month,Acquisition,2019-08-02,2019-09-02
1.05735E+14,Free,Trial,14 days,Trial,2019-08-14,2019-08-28
4.86708E+14,Paid,Wallet,1 month,Reclaim,2020-05-01,2020-06-01
2.72104E+14,Paid,Retail,12 months,Reclaim,2019-10-04,2020-10-04
2.72104E+14,Paid,Retail,12 months,Reclaim,2020-11-19,2021-11-19
8.18824E+14,Paid,Retail,12 months,Acquisition,2019-08-09,2020-08-09
8.18824E+14,Paid,Wallet,1 month,Reclaim,2020-10-18,2020-11-18
8.18824E+14,Paid,Wallet,1 month,Renewal,2020-11-18,2020-12-18
8.18824E+14,Paid,Wallet,1 month,Renewal,2020-12-18,2021-01-18
4.93202E+14,Paid,Wallet,1 month,Acquisition,2020-10-29,2020-11-29
4.93202E+14,Paid,Wallet,1 month,Renewal,2020-11-29,2020-12-29
4.93202E+14,Paid,Wallet,1 month,Renewal,2020-12-29,2021-01-29
8.3462E+14,Free,Trial,14 days,Trial,2019-11-20,2019-12-04
3.05679E+14,Paid,Retail,3 months,Reclaim,2020-02-21,2020-05-21
8.47179E+14,Paid,Wallet,12 months,Acquisition,2020-09-09,2021-09-09
6.04146E+14,Paid,Retail,1 month,Acquisition,2020-11-03,2020-12-03
6.04146E+14,Paid,Retail,1 month,Renewal,2020-12-03,2021-01-03
6.8677E+14,Paid,Retail,12 months,Renewal,2020-01-02,2021-01-02
2.2887E+14,Free,Trial,14 days,Trial,2019-07-27,2019-08-10
8.04943E+14,Paid,Wallet,1 month,Renewal,2019-06-24,2019-07-24
8.04943E+14,Paid,Wallet,1 month,Renewal,2019-07-24,2019-08-24
8.04943E+14,Paid,Wallet,1 month,Renewal,2019-08-24,2019-09-24
8.04943E+14,Paid,Wallet,1 month,Renewal,2019-09-24,2019-10-24
8.04943E+14,Paid,Wallet,1 month,Renewal,2019-10-24,2019-11-24
8.04943E+14,Paid,Wallet,1 month,Renewal,2019-11-24,2019-12-24
8.04943E+14,Paid,Wallet,1 month,Renewal,2019-12-24,2020-01-24
8.04943E+14,Paid,Wallet,1 month,Renewal,2020-01-24,2020-02-24
